score,tier,action,reason,outreach,breakdown,permit_id,address,project_type,estimated_value,description,contractor_name,issue_date,category,work_type,source,city,email,contact_name,stage,актуальность,needs_email
68,Warm,Email this week,large budget $51.5M,"Hi City of Boulder (CO),

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$51,500,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 68, ""final_score"": 68, ""clamped"": false}",3436533,nan,Public,51500000.0,"East Boulder Community Center Renovation — Government Buildings (10,000-24,999 sq-ft) [Starts in 4-12 months]",City of Boulder (CO),2026-05-27,commercial,Renovation,ConstructionWire,Boulder,,,Starts in 4-12 months,Medium,True
68,Warm,Email this week,large budget $62.5M,"Hi Raeden,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$62,500,000"", ""points"": 25, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""Renovation"", ""points"": 3, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 68, ""final_score"": 68, ""clamped"": false}",3896329,nan,Private,62500000.0,"Project Taurus — Data Centers (451,217 sq-ft) [Planning]",Raeden,2026-05-15,commercial,Renovation,ConstructionWire,Colorado Springs,,,Planning,Low,True
67,Warm,Email this week,"budget $651,000, new construction, retail/restaurant — facade cladding","Hi Wall Development Group,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$651,000"", ""points"": 3, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 67, ""final_score"": 67, ""clamped"": false}",3909056,nan,Private,651000.0,"Sherwin Williams — Retail (5,007 sq-ft) [Starts in 4-12 months]",Wall Development Group,2026-05-28,retail,New Construction,ConstructionWire,Westminster,jjames@walldevgroup.com,Jason James,Starts in 4-12 months,Medium,False
67,Warm,Email this week,"budget $650,000, new construction, retail/restaurant — facade cladding","Hi Casco Construction,

We noticed your upcoming project at 6380 Corporate Centre Circle — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$650,000"", ""points"": 3, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 67, ""final_score"": 67, ""clamped"": false}",3896095,6380 Corporate Centre Circle,Private,650000.0,"Jiffy Lube — Retail (< 10,000 sq-ft) [Planning]",Casco Construction,2026-04-29,retail,New Construction,ConstructionWire,Colorado Springs,,,Planning,Low,True
67,Warm,Email this week,"budget $650,000, new construction, retail/restaurant — facade cladding","Hi nan,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$650,000"", ""points"": 3, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 67, ""final_score"": 67, ""clamped"": false}",3909232,nan,Private,650000.0,"Murphy Express — Retail (< 10,000 sq-ft) [Construction]",nan,2026-05-22,retail,New Construction,ConstructionWire,Denver,,,Construction,High,True
62,Warm,Email this week,"budget $1.0M, new construction","Hi City of Lafayette (CO),

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 62, ""final_score"": 62, ""clamped"": false}",3899698,nan,Private,1000000.0,"Bob L. Burger Recreation Center Expansion — Athletic Facilities/Social (10,000-24,999 sq-ft) [Planning]",City of Lafayette (CO),2026-04-28,commercial,New Construction,ConstructionWire,Lafayette,,,Planning,Low,True
62,Warm,Email this week,"budget $2.7M, new construction","Hi Layton Construction,

We saw your project at 8480 East Orchard Road and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$2,700,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 62, ""final_score"": 62, ""clamped"": false}",3905069,8480 East Orchard Road,Private,2700000.0,Advent Health Hospital Radiation Oncology Expansion — Medical [Groundbreaking],Layton Construction,2026-05-22,commercial,New Construction,ConstructionWire,Castle Rock,Nate.Savage@smithgroup.com,Nate Savage,Groundbreaking,Very High,False
62,Warm,Email this week,"budget $1.0M, new construction","Hi Happel & Associates, Inc.,

We saw your project at 722 Washington Ave and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 62, ""final_score"": 62, ""clamped"": false}",3901398,722 Washington Ave,Public,1000000.0,"Koelbel Building’s Suite 115 Renovation — Universities/Colleges (2,400 sq-ft) [Groundbreaking]","Happel & Associates, Inc.",2026-05-20,commercial,New Construction,ConstructionWire,Boulder,joseph.sanchez-2@colorado.edu,Joseph Sanchez,Groundbreaking,Very High,False
62,Warm,Email this week,"budget $1.0M, new construction","Hi University of Colorado,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 62, ""final_score"": 62, ""clamped"": false}",3901402,nan,Public,1000000.0,"University of Colorado Student Recreation Center - Service Area Renovation — Universities/Colleges (2,400 sq-ft) [Groundbreaking]",University of Colorado,2026-05-01,commercial,New Construction,ConstructionWire,Boulder,,,Groundbreaking,Very High,True
62,Warm,Email this week,"budget $1.0M, new construction","Hi Summit County, CO,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Public"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$1,000,000"", ""points"": 10, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏷"", ""found"": ""No relevant keywords"", ""points"": 0, ""matched"": false}], ""raw_score"": 62, ""final_score"": 62, ""clamped"": false}",3903266,nan,Public,1000000.0,"Summit County South Branch Library — Libraries (< 10,000 sq-ft) [Starts in 1-3 months]","Summit County, CO",2026-05-06,commercial,New Construction,ConstructionWire,Breckenridge,daniel.gietzen@summitcountyco.gov,Dan Gietzen,Starts in 1-3 months,Very High,False
49,Cold,Skip,"budget $440,000, new construction, retail/restaurant — facade cladding","Hi Burgerworks,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$440,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 49, ""final_score"": 49, ""clamped"": false}",3901311,nan,Private,440000.0,"Whataburger — Retail/Restaurants (3,380 sq-ft) [Planning]",Burgerworks,2026-05-15,retail,New Construction,ConstructionWire,Castle Rock,,,Planning,Low,True
49,Cold,Skip,"budget $252,000, new construction","Hi nan,

We saw your project at nan and wanted to introduce Zement Stone. We're a local Colorado manufacturer of architectural stone veneer — 2,000+ PSI strength, 100% honest square footage coverage, custom colors, and fast lead times since we produce right here in Littleton.

Happy to send a free sample kit or meet at our showroom.

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$252,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🏬"", ""found"": ""Office"", ""points"": 12, ""matched"": true}], ""raw_score"": 49, ""final_score"": 49, ""clamped"": false}",3901128,nan,Private,252000.0,"Intermountain Health Rocky Mountain Orthopedic Clinic Expansion — Office (< 10,000 sq-ft), Medical [Planning]",nan,2026-05-04,office,New Construction,ConstructionWire,Grand Junction,,,Planning,Low,True
49,Cold,Skip,"budget $128,000, new construction, retail/restaurant — facade cladding","Hi Dutch Bros Coffee,

We noticed your upcoming project at nan — Zement Stone could be a great fit. We supply manufactured stone veneer to retail and restaurant chains, with custom color matching for brand consistency and honest square footage so you only pay for what you need.

Can we send you a free sample kit?

Best,
Zement Stone | Littleton, CO | 303-993-2737 | zementstone.com","{""base"": 40, ""criteria"": [{""key"": ""project_type"", ""label"": ""Project Type"", ""icon"": ""🏗"", ""found"": ""Private"", ""points"": 0, ""matched"": true}, {""key"": ""estimated_value"", ""label"": ""Estimated Value"", ""icon"": ""💰"", ""found"": ""$128,000"", ""points"": -15, ""matched"": true}, {""key"": ""work_type"", ""label"": ""Work Type"", ""icon"": ""🔨"", ""found"": ""New Construction"", ""points"": 12, ""matched"": true}, {""key"": ""keywords"", ""label"": ""Property Use Keywords"", ""icon"": ""🛍"", ""found"": ""Retail"", ""points"": 12, ""matched"": true}], ""raw_score"": 49, ""final_score"": 49, ""clamped"": false}",3907149,nan,Private,128000.0,Dutch Bros Coffee — Retail/Restaurants (986 sq-ft) [Planning],Dutch Bros Coffee,2026-05-21,retail,New Construction,ConstructionWire,Denver,,,Planning,Low,True
